code|text
1011646|1.7 ML articaine hydrochloride 40 MG/ML / epinephrine 0.005 MG/ML Cartridge [Articadent]
1011648|1.7 ML articaine hydrochloride 40 MG/ML / epinephrine 0.01 MG/ML Cartridge [Articadent]
1011650|pegloticase
1011653|1 ML pegloticase 8 MG/ML Injection
1011654|Krystexxa
1011657|1 ML pegloticase 8 MG/ML Injection [Krystexxa]
1011703|lidocaine hydrochloride 0.035 MG/MG Ophthalmic Gel [Akten]
1011705|lidocaine 0.05 MG/MG Medicated Patch [Lidoderm]
1011707|lidocaine hydrochloride 0.5 MG Jet Injector
1011709|lidocaine hydrochloride 0.5 MG Jet Injector [Zingo]
1011710|aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet
1011712|aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT]
1011713|aliskiren 150 MG / hydrochlorothiazide 25 MG Oral Tablet
1011715|aliskiren 150 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT]
1011718|aliskiren 150 MG / valsartan 160 MG Oral Tablet
1011729|aliskiren 300 MG / valsartan 320 MG Oral Tablet
1011736|aliskiren 150 MG Oral Tablet
1011738|aliskiren 150 MG Oral Tablet [Tekturna]
1011739|aliskiren 300 MG Oral Tablet
1011741|aliskiren 300 MG Oral Tablet [Tekturna]
1011750|aliskiren 300 MG / hydrochlorothiazide 12.5 MG Oral Tablet
1011752|aliskiren 300 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT]
1011753|aliskiren 300 MG / hydrochlorothiazide 25 MG Oral Tablet
1011755|aliskiren 300 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT]
1011759|benzalkonium / lidocaine Topical Solution [Bactine]
1011767|lidocaine hydrochloride 5 MG/ML Topical Spray [Solarcaine]
1011809|1.7 ML epinephrine 0.01 MG/ML / lidocaine hydrochloride 20 MG/ML Cartridge [Lignospan]
1011814|1.7 ML epinephrine 0.02 MG/ML / lidocaine hydrochloride 20 MG/ML Cartridge [Lignospan]
1011839|benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 25 MG/ML Topical Solution
1011843|benzethonium chloride 0.002 MG/MG / lidocaine hydrochloride 0.025 MG/MG Topical Gel
1011845|benzethonium chloride 0.002 MG/MG / lidocaine hydrochloride 0.025 MG/MG Topical Gel [StaphAseptic]
1011849|lidocaine hydrochloride 0.005 MG/MG Topical Gel
1011851|lidocaine hydrochloride 0.005 MG/MG Topical Gel [Solarcaine]
1011852|lidocaine hydrochloride 0.02 MG/MG Topical Gel
1011854|lidocaine hydrochloride 0.02 MG/MG Topical Gel [Xylocaine]
1011859|LMX
1011861|lidocaine Topical Cream [LMX]
1011867|Thrive
1011869|nicotine Chewing Gum [Thrive]
1011870|nicotine 2 MG Chewing Gum [Thrive]
1011875|sulfacetamide sodium 90 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap [Sumaxin]
1011972|Botrytis cinerea allergenic extract 50 MG/ML Injectable Solution
1011979|prednisolone acetate 0.0025 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment
1011983|benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 25 MG/ML Topical Solution [Bactine]
1011985|prednisolone acetate 0.002 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment
1011987|prednisolone acetate 0.002 MG/MG / sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Blephamide]
1011991|Trichothecium roseum allergenic extract 100 MG/ML Injectable Solution
1011993|Trichothecium roseum allergenic extract 40000 UNT/ML Injectable Solution
1012015|prednisolone acetate 2 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension
1012017|prednisolone acetate 2 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Suspension [Blephamide]
1012019|lidocaine hydrochloride 2 MG/ML Injectable Solution
1012021|prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution
1012026|veal allergenic extract
1012035|Epicoccum nigrum allergenic extract 50 MG/ML Injectable Solution
1012047|Aureobasidium pullulans var. pullutans allergenic extract 50 MG/ML Injectable Solution
1012051|Cochliobolus sativus allergenic extract 50 MG/ML Injectable Solution
1012053|Cochliobolus sativus allergenic extract 40000 UNT/ML Injectable Solution
1012066|5 ML lidocaine hydrochloride 10 MG/ML Prefilled Syringe
1012068|5 ML lidocaine hydrochloride 20 MG/ML Prefilled Syringe
1012081|benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 20 MG/ML Topical Solution
1012099|benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 25 MG/ML Topical Spray
1012100|benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 5 MG/ML Topical Cream
1012108|bupivacaine hydrochloride 3.75 MG/ML / lidocaine hydrochloride 10 MG/ML Injectable Solution
1012122|chlorcyclizine / codeine / pseudoephedrine Oral Solution
1012134|sour cherry allergenic extract
1012140|wheat bran allergenic extract
1012155|epinephrine 0.002 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution
1012169|epinephrine 0.0125 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution
1012171|Rhizopus arrhizus allergenic extract 50 MG/ML Injectable Solution
1012179|white kidney bean allergenic extract
1012183|red kidney bean allergenic extract
1012190|navy kidney bean allergenic extract
10122|strontium
1012204|lidocaine hydrochloride 0.01 MG/MG Topical Gel
1012216|hydrocortisone acetate 0.00275 MG/MG / lidocaine hydrochloride 0.05 MG/MG Topical Ointment
1012218|aspen pollen extract 100 MG/ML Injectable Solution
1012221|hydrocortisone acetate 0.0055 MG/MG / lidocaine hydrochloride 0.028 MG/MG Rectal Gel
1012223|hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG Rectal Gel
1012228|sulfabenzamide 184 MG / sulfacetamide sodium 144 MG / sulfathiazole 172 MG Vaginal Insert
1012229|hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream
1012233|hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream
1012235|hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream
1012238|hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Topical Lotion
1012268|epinephrine 0.005 MG/ML / etidocaine hydrochloride 10 MG/ML Injectable Solution
1012274|epinephrine 0.005 MG/ML / etidocaine hydrochloride 15 MG/ML Injectable Solution
1012279|etidocaine hydrochloride 10 MG/ML Injectable Solution
1012300|chlorhexidine gluconate 4.5 MG/ML Topical Solution
1012301|Dairyland Brand Sprayable CHG Teat Dip
1012303|chlorhexidine Topical Solution [Dairyland Brand Sprayable CHG Teat Dip]
1012304|chlorhexidine gluconate 4.5 MG/ML Topical Solution [Dairyland Brand Sprayable CHG Teat Dip]
1012305|Milkhouse Brand Sprayable CHG Teat Dip
1012307|chlorhexidine Topical Solution [Milkhouse Brand Sprayable CHG Teat Dip]
1012308|chlorhexidine gluconate 4.5 MG/ML Topical Solution [Milkhouse Brand Sprayable CHG Teat Dip]
1012324|Ana-Lex
1012326|hydrocortisone / lidocaine Rectal Cream [Ana-Lex]
1012327|hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream [Ana-Lex]
1012337|Dairyland Brand Controlled Iodine Teat Dip
1012339|iodine Topical Solution [Dairyland Brand Controlled Iodine Teat Dip]
1012340|iodine 5 MG/ML Topical Solution [Dairyland Brand Controlled Iodine Teat Dip]
1012345|hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Topical Cream
1012362|hydrocortisone acetate 2 MG/ML / lidocaine hydrochloride 10 MG/ML Topical Spray
1012372|glucose Oral Solution [Dex4]
1012377|bupivacaine hydrochloride 2.5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution
1012381|bupivacaine hydrochloride 2.5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution [Marcaine with Epinephrine]
1012384|bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution
1012388|bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution [Marcaine with Epinephrine]
1012391|30 ML bupivacaine hydrochloride 7.5 MG/ML / epinephrine 0.005 MG/ML Injection
1012394|bupivacaine / epinephrine Injectable Solution [Marcaine with Epinephrine]
1012396|bupivacaine hydrochloride 2.5 MG/ML Injectable Solution
1012397|Marcaine
1012399|bupivacaine Injectable Solution [Marcaine]
1012400|bupivacaine hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]
1012404|bupivacaine hydrochloride 5 MG/ML Injectable Solution
1012406|bupivacaine hydrochloride 5 MG/ML Injectable Solution [Marcaine]
1012413|bupivacaine hydrochloride 2.5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution [Sensorcaine with Epinephrine]
1012416|bupivacaine / epinephrine Injectable Solution [Sensorcaine with Epinephrine]
1012417|bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Injectable Solution [Sensorcaine with Epinephrine]
1012421|30 ML bupivacaine hydrochloride 7.5 MG/ML / epinephrine 0.005 MG/ML Injection [Sensorcaine with Epinephrine]
1012431|bupivacaine hydrochloride 1.05 MG/ML Injectable Solution
1012455|bupivacaine hydrochloride 2.5 MG/ML Injectable Solution [Sensorcaine]
1012457|bupivacaine hydrochloride 5 MG/ML Injectable Solution [Sensorcaine]
1012461|1.8 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Cartridge [Vivacaine]
1012462|Revonto
1012464|dantrolene Injectable Solution [Revonto]
1012465|dantrolene sodium 0.333 MG/ML Injectable Solution [Revonto]
1012467|levobupivacaine hydrochloride 2.5 MG/ML Injectable Solution
1012471|levobupivacaine hydrochloride 5 MG/ML Injectable Solution
1012475|levobupivacaine hydrochloride 7.5 MG/ML Injectable Solution
1012479|levobupivacaine hydrochloride 0.625 MG/ML Injectable Solution
1012481|levobupivacaine hydrochloride 1.25 MG/ML Injectable Solution
1012515|Horseman's Dream Fung-A-Way
1012517|benzalkonium Topical Solution [Horseman's Dream Fung-A-Way]
1012522|lanolin 0.3 MG/MG Topical Ointment
1012523|Corona Multi-Purpose
1012525|lanolin Topical Ointment [Corona Multi-Purpose]
1012526|lanolin 0.3 MG/MG Topical Ointment [Corona Multi-Purpose]
1012534|melarsomine
1012536|melarsomine Injectable Solution
1012537|melarsomine dihydrochloride 25 MG/ML Injectable Solution
1012538|Immiticide
1012540|melarsomine Injectable Solution [Immiticide]
1012541|melarsomine dihydrochloride 25 MG/ML Injectable Solution [Immiticide]
1012591|Regenecare
1012594|lidocaine hydrochloride 20 MG/ML Topical Spray [Regenecare]
1012681|carbinoxamine maleate 4 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet
1012705|prilocaine hydrochloride 40 MG/ML Injectable Solution
1012706|1.8 ML prilocaine hydrochloride 40 MG/ML Cartridge [Citanest]
1012707|epinephrine 0.005 MG/ML / prilocaine hydrochloride 40 MG/ML Injectable Solution
1012709|1.7 ML epinephrine 0.005 MG/ML / prilocaine hydrochloride 40 MG/ML Cartridge [Citanest Forte]
1012711|prilocaine hydrochloride 10 MG/ML Injectable Solution
1012713|benzalkonium chloride 1.5 MG/ML Topical Solution
1012715|benzalkonium chloride 1.5 MG/ML Topical Solution [Horseman's Dream Fung-A-Way]
1012720|felypressin 0.03 UNT/ML / prilocaine hydrochloride 30 MG/ML Injectable Solution
1012722|mepivacaine hydrochloride 10 MG/ML Injectable Solution
1012726|mepivacaine hydrochloride 10 MG/ML Injectable Solution [Polocaine]
1012731|30 ML mepivacaine hydrochloride 15 MG/ML Injection
1012735|30 ML mepivacaine hydrochloride 15 MG/ML Injection [Polocaine]
1012737|mepivacaine hydrochloride 20 MG/ML Injectable Solution
1012739|mepivacaine hydrochloride 20 MG/ML Injectable Solution [Carbocaine]
1012741|mepivacaine hydrochloride 20 MG/ML Injectable Solution [Polocaine]
1012745|1.7 ML mepivacaine hydrochloride 30 MG/ML Cartridge [Carbocaine]
1012756|1.7 ML mepivacaine hydrochloride 30 MG/ML Cartridge [Polocaine]
1012762|1.7 ML mepivacaine hydrochloride 30 MG/ML Cartridge [Scandonest]
1012782|Carbocaine with NeoCobefrin
1012785|1.7 ML levonordefrin 0.05 MG/ML / mepivacaine hydrochloride 20 MG/ML Cartridge [Carbocaine with NeoCobefrin]
1012792|epinephrine 0.01 MG/ML / mepivacaine hydrochloride 20 MG/ML Injectable Solution
1012798|levonordefrin 0.05 MG/ML / mepivacaine hydrochloride 30 MG/ML Injectable Solution
1012890|Asarum europaeum extract
1012892|fingolimod
1012894|fingolimod Oral Capsule
1012895|fingolimod 0.5 MG Oral Capsule
1012896|Gilenya
1012898|fingolimod Oral Capsule [Gilenya]
1012899|fingolimod 0.5 MG Oral Capsule [Gilenya]
1012904|carbinoxamine maleate 4 MG Oral Tablet
1012955|lidocaine hydrochloride 25 MG/ML Topical Solution
1012956|carbinoxamine maleate 1 MG/ML / pseudoephedrine hydrochloride 15 MG/ML Oral Solution
1012966|lidocaine hydrochloride 350 MG/ML Topical Spray
1012984|carbinoxamine maleate 0.8 MG/ML / dextromethorphan hydrobromide 2.5 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution
1012994|lidocaine hydrochloride 0.04 MG/MG Medicated Patch
1013001|lidocaine hydrochloride 50 MG/ML / phenylephrine hydrochloride 5 MG/ML Topical Spray
1013002|lidocaine hydrochloride 50 MG/ML Rectal Cream
1013004|lidocaine hydrochloride 6 MG/ML Injectable Solution
1013014|domiphen 0.5 MG / lidocaine hydrochloride 5 MG Oral Lozenge
1013027|sulfacetamide / sulfur Medicated Liquid Soap [Rosula]
101306|Herceptin
1013114|{21 (prednisolone 5 MG Oral Tablet) } Pack
1013619|chlorpheniramine maleate 3 MG / phenylephrine hydrochloride 10 MG Oral Tablet
1013624|drospirenone / ethinyl estradiol / levomefolate Oral Tablet
1013626|drospirenone 3 MG / ethinyl estradiol 0.02 MG / levomefolate calcium 0.451 MG Oral Tablet
1013627|levomefolate Oral Tablet
1013628|levomefolate calcium 0.451 MG Oral Tablet
1013629|{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG / levomefolate calcium 0.451 MG Oral Tablet) / 4 (levomefolate calcium 0.451 MG Oral Tablet) } Pack
1013630|{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG / levomefolate calcium 0.451 MG Oral Tablet) / 4 (levomefolate calcium 0.451 MG Oral Tablet) } Pack [Beyaz 28 Day]
1013633|Calcitrene
1013635|calcipotriene Topical Ointment [Calcitrene]
1013636|calcipotriene 0.00005 MG/MG Topical Ointment [Calcitrene]
1013644|Cidaflex
1013646|chondroitin sulfates / glucosamine Oral Tablet [Cidaflex]
1013647|chondroitin sulfates 400 MG / glucosamine hydrochloride 500 MG Oral Tablet [Cidaflex]
1013649|krill oil 300 MG Oral Capsule
1013659|24 HR minocycline 105 MG Extended Release Oral Tablet
1013662|24 HR minocycline 55 MG Extended Release Oral Tablet
1013665|24 HR minocycline 80 MG Extended Release Oral Tablet
1013689|domperidone Oral Gel
1013690|domperidone 0.11 MG/MG Oral Gel
1013691|Equidone
1013693|domperidone Oral Gel [Equidone]
1013694|domperidone 0.11 MG/MG Oral Gel [Equidone]
1013699|Noromycin
1013701|oxytetracycline Injectable Solution [Noromycin]
1013702|oxytetracycline 300 MG/ML Injectable Solution [Noromycin]
1013857|Little Fevers
1013867|alpha 1-proteinase inhibitor, human 1 MG Injection [Glassia]
1013869|european olive pollen extract 20000 UNT/ML Injectable Solution
1013871|european olive pollen extract 40000 UNT/ML Injectable Solution
1013878|eastern white pine pollen extract 10000 UNT/ML Injectable Solution
1013880|eastern white pine pollen extract 20000 UNT/ML Injectable Solution
1013883|loblolly pine pollen extract 100 MG/ML Injectable Solution
1013887|black walnut pollen extract 20000 UNT/ML Injectable Solution
1013889|black walnut pollen extract 40000 UNT/ML Injectable Solution
1013891|English walnut pollen extract 100 MG/ML Injectable Solution
1013902|English walnut pollen extract 20000 UNT/ML Injectable Solution
1013904|English walnut pollen extract 40000 UNT/ML Injectable Solution
1013910|loblolly pine pollen extract 20000 UNT/ML Injectable Solution
1013913|scrub pine pollen extract
1013915|scrub pine pollen extract Injectable Solution
1013916|scrub pine pollen extract 50 MG/ML Injectable Solution
1013923|scrub pine pollen extract 100 MG/ML Injectable Solution
1013927|scrub pine pollen extract 20000 UNT/ML Injectable Solution
1013930|12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet
1013931|Kapvay
1013933|clonidine Extended Release Oral Tablet [Kapvay]
1013934|12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet [Kapvay]
1013942|eastern sycamore pollen extract 20000 UNT/ML Injectable Solution
1013944|water oak pollen extract
1013946|water oak pollen extract Injectable Solution
1013951|water oak pollen extract 20000 UNT/ML Injectable Solution
1013953|water oak pollen extract 40000 UNT/ML Injectable Solution
1013955|red oak pollen extract 100 MG/ML Injectable Solution
1013957|red oak pollen extract 10000 UNT/ML Injectable Solution
1013959|red oak pollen extract 20000 UNT/ML Injectable Solution
1013961|red oak pollen extract 40000 UNT/ML Injectable Solution
1013964|bald cypress pollen extract 50 MG/ML Injectable Solution
1013966|canary grass pollen extract 20000 UNT/ML Injectable Solution
1013972|dandelion pollen extract 20000 UNT/ML Injectable Solution
1013974|dandelion pollen extract 40000 UNT/ML Injectable Solution
1013991|rough cocklebur pollen extract 40000 UNT/ML Injectable Solution
1014002|dandelion pollen extract 100 MG/ML Injectable Solution
1014005|dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML Oral Solution
1014018|24 HR minocycline 105 MG Extended Release Oral Tablet [Solodyn]
1014022|24 HR minocycline 55 MG Extended Release Oral Tablet [Solodyn]
1014024|24 HR minocycline 80 MG Extended Release Oral Tablet [Solodyn]
1014099|docosahexaenoic acid 45 MG / eicosapentaenoic acid 45 MG Oral Capsule
1014123|sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Topical Foam
1014129|sodium chloride Nasal Spray [Rhinaris]
1014130|sodium chloride 2 MG/ML Nasal Spray [Rhinaris]
1014132|sodium chloride 21 MG/ML Nasal Solution
1014134|SaltAire
1014136|sodium chloride Nasal Solution [SaltAire]
1014137|sodium chloride 21 MG/ML Nasal Solution [SaltAire]
1014191|cedar elm pollen extract
1014193|cedar elm pollen extract Injectable Solution
1014194|cedar elm pollen extract 50 MG/ML Injectable Solution
1014195|chloroxylenol 1 MG/ML / pramoxine hydrochloride 10 MG/ML Otic Solution
1014235|privet pollen extract 100 MG/ML Injectable Solution
1014241|linoleic acids, conjugated Oral Capsule
1014242|linoleic acids, conjugated 1000 MG Oral Capsule
1014266|privet pollen extract 10000 UNT/ML Injectable Solution
1014268|privet pollen extract 20000 UNT/ML Injectable Solution
1014303|fibrinogen, human 171 MG / thrombin, human 62.2 UNT Medicated Patch
1014305|fibrinogen, human 171 MG / thrombin, human 62.2 UNT Medicated Patch [TachoSil]
1014309|sweet gum pollen extract 10000 UNT/ML Injectable Solution
1014311|sweet gum pollen extract 20000 UNT/ML Injectable Solution
1014313|sweet gum pollen extract 40000 UNT/ML Injectable Solution
1014314|triamcinolone acetonide 1 MG/ML Topical Cream
1014322|iodine 17.5 MG/ML Topical Solution
1014326|arroyo willow pollen extract 40000 UNT/ML Injectable Solution
1014328|black willow pollen extract 100 MG/ML Injectable Solution
1014331|brompheniramine maleate 0.4 MG/ML / chlophedianol hydrochloride 2.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution
1014335|black willow pollen extract 20000 UNT/ML Injectable Solution
1014340|Italian rye grass pollen extract
1014342|Italian rye grass pollen extract Injectable Solution
1014343|Italian rye grass pollen extract 50 MG/ML Injectable Solution
1014345|Italian rye grass pollen extract 10000 UNT/ML Injectable Solution
1014347|Italian rye grass pollen extract 20000 UNT/ML Injectable Solution
1014351|benzalkonium chloride 15 MG/ML Medicated Shampoo
1014357|western white pine pollen extract 20000 UNT/ML Injectable Solution
1014360|longleaf pine pollen extract
1014362|longleaf pine pollen extract Injectable Solution
1014363|longleaf pine pollen extract 50 MG/ML Injectable Solution
1014384|European house dust mite allergenic extract 5000 AU/ML Injectable Solution
1014385|Bermuda grass smut allergenic extract
1014387|Bermuda grass smut allergenic extract Injectable Solution
